,id,lang,description,bot,translation,test_set_1,test_set_2,description_lang
14393,616311015,en,"Lampin, Still Blazin  #SkinnyNga #Humble MyDAY 6:20",1,"['Lampin, Still Blazin  #SkinnyNga #Humble MyDAY 6:20']",0.0,0.0,en
14394,616311330,en,i am e take it or fuckoff,1,['i am e take it or fuckoff'],0.0,0.0,en
14395,616312179,en,"C.E.O of 7SEAS®: 7SEAS Clothin-7SEAS International,Dive,Surf & Yacht Club-SEAS Cottages & The Garden C@fe-I tweet about Oceans-Follow me,I always follow back",1,"['C.E.O of 7SEAS®: 7SEAS Clothin-7SEAS International,Dive,Surf & Yacht Club-SEAS Cottages & The Garden C@fe-I tweet about Oceans-Follow me,I always follow back']",0.0,0.0,en
14396,616312188,en,"Beliber~,Smiler& LttleGirl",1,"['Beliber~,Smiler& LttleGirl']",0.0,0.0,en
14397,616312189,en,,1,,0.0,0.0,en
14398,616312242,en,"If you think I'm a little craz, then you are wron, because the truth is I am very crazy",1,"[""If you think I'm a little craz, then you are wron, because the truth is I am very crazy""]",0.0,0.0,en
14399,616312341,en,,1,,0.0,0.0,en
14400,616312653,en,"A vida é a arte do encontro, mbora haa tanto desencontro *-*",1,"['Life is the art of the meeting, he haa both mismatch *-*']",0.0,0.0,pt
14401,616312923,en,Nws for #TechnoLover #GadgetLover Gamers,1,['Nws for #TechnoLover #GadgetLover Gamers'],0.0,0.0,en
14402,616313055,en,"Friends got a jb fo teach and learn, so the result will perfect, friends very important.. :D, share expierence so another don't fall on them",1,"[""Friends got a jb fo teach and learn, so the result will perfect, friends very important.. :D, share expierence so another don't fall on them""]",0.0,0.0,en
14403,616313064,en,A NFP start-up founded at UChicago conecting college students to a nonprofit micro-volunteering network uing innovative live collaboration tools.,1,['A NFP start-up founded at UChicago conecting college students to a nonprofit micro-volunteering network uing innovative live collaboration tools.'],0.0,0.0,en
14404,616313250,en,#TeamFlowBack,1,['#TeamFlowBack'],0.0,0.0,en
14405,616313439,en,"LeTonya Moore, Esq., is The Opportunity #Coach, & dedicated to helping you develop tools to catapult you to the next lvel in #career or #busness!",1,"['LeTonya Moore, Esq., is The Opportunity #Coach, & dedicated to helping you develop tools to catapult you to the next lvel in #career or #busness!']",0.0,0.0,en
14406,616317946,en,Hey ! my name is hoiri,1,['Hey ! my name is hoiri'],0.0,0.0,en
14407,616319798,en,Músico / Cantante / Diseñador. Vocalista  guitarra del grupo de ock @Renglon. Director del proyecto @vallartaesmusic. Gracias x leerme !,1,['Musician / Singer / Designer. Vocalist and guitar of the group of ock @Line. Project Director @vallartaesmusic. Thanks x reading !'],0.0,0.0,es
14408,616322025,en,,1,,0.0,0.0,en
14409,616325196,en,'o .,1,"[""'o .""]",0.0,0.0,en
14410,616328439,en,,1,,0.0,0.0,en
14411,616331366,en,"The official Twitter account of Eric Taubert, Director of Audience Development at http://t.co/wrmVe97o and owner of Barometer dia.",1,"['The official Twitter account of Eric Taubert, Director of Audience Development at http://t.co/wrmVe97o and owner of Barometer dia.']",0.0,0.0,en
14412,616337604,en,,1,,0.0,0.0,en
14413,616341300,en,Nothing..My life is mied up,1,['Nothing..My life is mied up'],0.0,0.0,en
14414,616349387,en,"Markeing Mgr or Bus. Consulting Firm,Social Media Services and Bios Life Franchise Owners",1,"['Markeing Mgr or Bus. Consulting Firm,Social Media Services and Bios Life Franchise Owners']",0.0,0.0,en
14415,616354262,en,"I like to be entertained & often lack a fiter... you'll either like me or hate me, that i all.",1,"[""I like to be entertained & often lack a fiter... you'll either like me or hate me, that i all.""]",0.0,0.0,en
14416,616354323,en,everyonemay know me but NOT my story | 15yo | #SEMAUKITA | #thent| #kewk | #greysonator #enchancer | #belieber | #simpsonizer | cody and justin followed me :),1,['everyonemay know me but NOT my story | 15yo | #SEMAUKITA | #thent| #kewk | #greysonator #enchancer | #belieber | #simpsonizer | cody and justin followed me :)'],0.0,0.0,en
14417,616361034,en,fuc a bio (: just get to knoe me;D,1,['fuc a bio (: just get to knoe me;D'],0.0,0.0,en
14418,616361119,en,"Sii,SO ffAN dE @gloratrevi ...&!!?? #followback",1,"['Sii,SO ffAN dE @gloratrevi ...&!!?? #followback']",0.0,0.0,en
14419,616381786,en,,1,,0.0,0.0,en
14420,616382202,en,"Cincinnati’s Flee is one of Cincinnati, Ohio’s big name rap artist. Hisfirst mixtape Balling Like Kobe Lakers Edition, Vol. 1 hosted by TRAP-A-HOLICS",1,"['Cincinnati’s Flee is one of Cincinnati, Ohio’s big name rap artist. Hisfirst mixtape Balling Like Kobe Lakers Edition, Vol. 1 hosted by TRAP-A-HOLICS']",0.0,0.0,en
14421,616382834,en,"We host various Escort Directory sites and have free, active, moderated message boards as well as a wide range f esort advertisers.",1,"['We host various Escort Directory sites and have free, active, moderated message boards as well as a wide range f esort advertisers.']",0.0,0.0,en
14422,616384499,en,"Age 17,, OLLOW ME",1,"['Age 17,, OLLOW ME']",0.0,0.0,en
14423,616385430,en,Hey Yallthis is NOT the Official Mzzladikay this is just a Fan Page so Folow her @Mzzladikay she follows back,1,['Hey Yallthis is NOT the Official Mzzladikay this is just a Fan Page so Folow her @Mzzladikay she follows back'],0.0,0.0,en
14424,616385880,en,"Apaixonada pela vida! Tenho um amor incodicinal do qual não abro mão, minha filhota lida!!!Sou uma pessoa feliz até a pagina dois!!!",1,"[""Passionate about life! I have a love incodicinal which does not open hand, my filhota read!!!I'm a happy person until page two!!!""]",0.0,0.0,pt
14425,616386285,en,oomild,1,['oomild'],0.0,0.0,en
14426,616387208,en,Facebook page http://t.co/dp4t10tc,1,['Facebook page http://t.co/dp4t10tc'],0.0,0.0,en
14427,616392153,en,"O Makrolock é um software que controlaqualquer tipo de dispositivo removível, gerenciamento total do seu computador, e muito mais. isite: http://t.co/Fa8QsunV",1,"['The Makrolock is a software that controlaqualquer type of removable device, total management of your computer, and much more. visit: http://t.co/Fa8QsunV']",0.0,0.0,pt
14428,616393718,en,Santa Claus' mission is to spreadjoy & cheer to boys and girls who are well-behaved an deserving of Santa's good will. Let's all get on Santa's NICE list!,1,"[""Santa Claus' mission is to spreadjoy & cheer to boys and girls who are well-behaved an deserving of Santa's good will. Let's all get on Santa's NICE list!""]",0.0,0.0,en
14429,616394423,en,#DANCER #CHOREOGRAPHER #YFL #@GLEonFOX #@msleamichele @CoryMonteith,1,['#DANCER #CHOREOGRAPHER #YFL #@GLEonFOX #@msleamichele @CoryMonteith'],0.0,0.0,en
14430,616394546,en,"BottlePopz is an elite, upscale Exotic Dance Company srvie Chicago!",1,"['BottlePopz is an elite, upscale Exotic Dance Company srvie Chicago!']",0.0,0.0,en
14431,616399998,en,what's wrong being wron...hahahaa,1,"[""what's wrong being wron...hahahaa""]",0.0,0.0,en
14432,616400521,en,Unlimited calling or Andrids and iPhones.,1,['Unlimited calling or Andrids and iPhones.'],0.0,0.0,en
14433,616401471,en,"Your business or orgnization CAN run better!  Organizational Development, Performance Anlysis, Change Management",1,"['Your business or orgnization CAN run better!  Organizational Development, Performance Anlysis, Change Management']",0.0,0.0,en
14434,616414201,en,"Practical wisdom,healh, Chinese Medicine",1,"['Practical wisdom,healh, Chinese Medicine']",0.0,0.0,en
14435,616424372,en,Turkish RhanaNavy & Belieber.,1,['Turkish RhanaNavy & Belieber.'],0.0,0.0,en
14436,616437167,en,Çou da academia Brasileira de letraz! Pençadora sempre me vem uma frase criativa na cabessa Miçégue!,1,['Got up to the Brazilian academy of letraz! Pençadora always comes me a creative sentence in the cabessa Miçégue!'],0.0,0.0,pt
14437,616438276,en,smpl,1,['smpl'],0.0,0.0,en
14438,616438405,en,"Esposa, amiga y madre de tres. Amane de a tecnologia!",1,"['Wife, friend and mother of three. Amane of technology!']",0.0,0.0,es
14439,616441910,en,,1,,0.0,0.0,en
14440,616448213,en,i' madison*,1,"[""i' madison*""]",0.0,0.0,en
14441,616448932,en,"Jornalista, redator da RIT-TV, editor de Aporte Economia e sócio da GVPRESSComuncação.",1,"['Journalist, editor of RIT-TV, editor, Contribution to the Economy and a partner of GVPRESSComuncação.']",0.0,0.0,pt
14442,616450260,en,hi. we're funy. so you should follow us :) dont like us? well im sorry. iyiyi love ou :),1,"[""hi. we're funy. so you should follow us :) dont like us? well im sorry. iyiyi love ou :)""]",0.0,0.0,en
14443,616450851,en,I am a very selfless selfish person...but goo to entertain everyone....,1,['I am a very selfless selfish person...but goo to entertain everyone....'],0.0,0.0,en
14444,616453399,en,never judg a book by its cover util you find wats inside,1,['never judg a book by its cover util you find wats inside'],0.0,0.0,en
14445,616453934,en,,1,,0.0,0.0,en
14446,616455360,en,"Whoa there , folow me (: I'll folow back !",1,"[""Whoa there , folow me (: I'll folow back !""]",0.0,0.0,en
14447,616468106,en,,1,,0.0,0.0,en
14448,616469172,en,#Est.1993 :#MellowHype #DiamondLIFE #iHoop: F.ck This Bio!! You Humans on't under stand my pin so u will never who i am!!!!,1,"[""#Est.1993 :#MellowHype #DiamondLIFE #iHoop: F.ck This Bio!! You Humans on't under stand my pin so u will never who i am!!!!""]",0.0,0.0,en
14449,616492456,en,"Westside Academy teaches Mo Duk Pai Kung Fu. Mission: provide quality istruction, love of learning, & open appreciation for all movement art. Portland, Oregon",1,"['Westside Academy teaches Mo Duk Pai Kung Fu. Mission: provide quality istruction, love of learning, & open appreciation for all movement art. Portland, Oregon']",0.0,0.0,en
14450,616497995,en,nl,1,['nl'],0.0,0.0,en
14451,616500089,en,Dha Name Be Poohdini. Either U Love Me Or U Hae Me. Cant Nan Bitch Ngga Make Me Or Break Me!! #BOSSBITCH #TEAMROLLDATSHITUP Enough Said Shut Up && FOLLOW!,1,['Dha Name Be Poohdini. Either U Love Me Or U Hae Me. Cant Nan Bitch Ngga Make Me Or Break Me!! #BOSSBITCH #TEAMROLLDATSHITUP Enough Said Shut Up && FOLLOW!'],0.0,0.0,en
14452,616500983,en,(っ￣³￣)っjut RIO OMOTU :),1,['(っ￣³￣)っjut RIO OMOTU :)'],0.0,0.0,en
14453,616507933,en,tryig to be a illionaire,1,['tryig to be a illionaire'],0.0,0.0,en
14454,616512300,en,I have always wondered wha it is about Twitter I am so addicted too? You should follow me. Seriously. I #FOLLLOWBACK,1,['I have always wondered wha it is about Twitter I am so addicted too? You should follow me. Seriously. I #FOLLLOWBACK'],0.0,0.0,en
14455,616512844,en,"CEO @IgzatikDjs, PR 4 @BiggaRankin00 @CoolrunnngDjs, consulting, promotions, events, tours  Zone4Inc, Coast2Coast Djs, Rocharder Djs 4quoes teamiggy1@gmail",1,"['CEO @IgzatikDjs, PR 4 @BiggaRankin00 @CoolrunnngDjs, consulting, promotions, events, tours  Zone4Inc, Coast2Coast Djs, Rocharder Djs 4quoes teamiggy1@gmail']",0.0,0.0,en
14456,616515191,en,Part f 85 XXX | 49'12 | S | #GALAU49 pin:27dab199,1,"[""Part f 85 XXX | 49'12 | S | #GALAU49 pin:27dab199""]",0.0,0.0,en
14457,616517540,en,"Producer/Composer - Prod. Credits: Booba, Eko Fresh, Ceza, Summer Cem, Massiv, Farid Bang, Sentino Bass Sulan Hengzt and many more.",1,"['Producer/Composer - Prod. Credits: Booba, Eko Fresh, Ceza, Summer Cem, Massiv, Farid Bang, Sentino Bass Sulan Hengzt and many more.']",0.0,0.0,en
14458,616520119,en,"No matter whatage you ae, or what your circumstances might be, you are special, and you still have something unique to offer. - Barbara de Angelis",1,"['No matter whatage you ae, or what your circumstances might be, you are special, and you still have something unique to offer. - Barbara de Angelis']",0.0,0.0,en
14459,616524118,en,O UNICO GAOTO MUGLER Q AINDAONRRA O NOME Q TEM... SI E Q ME INTENDE,1,['THE ONLY GAOTO MUGLER Q AINDAONRRA THE NAME HAS Q... YOU AND Q ME INTENDS TO'],0.0,0.0,pt
14460,616535986,en,TF_Kn,1,['TF_Kn'],0.0,0.0,en
14461,616538559,en,KAYA/KC FROM OXYGENS BAD GIRLS CLUB#3. PROMOTIONAL/PRINT MODEL/FOUNDER&DESIGNER of KCouture/POET/VOCALIST.THEE MST DOWN 2EARTH BAD GIRL EVA 3,1,['KAYA/KC FROM OXYGENS BAD GIRLS CLUB#3. PROMOTIONAL/PRINT MODEL/FOUNDER&DESIGNER of KCouture/POET/VOCALIST.THEE MST DOWN 2EARTH BAD GIRL EVA 3'],0.0,0.0,en
14462,616543172,en,VERFIED!,1,['VERFIED!'],0.0,0.0,en
14463,616544230,en,,1,,0.0,0.0,en
14464,616544238,en,"hai let's follow me, i'll folow you back :",1,"[""hai let's follow me, i'll folow you back :""]",0.0,0.0,en
14465,616544478,en,"Viva o hoje pois o amanhã pode não existir...busque seus sonhos, pois se vc num corre atrás , não são as pessoas que vão buscar eles para vc! lute",1,"['Live today because tomorrow may not exist...seek your dreams, but I was in a chase , are not the people that will get them to you! fight']",0.0,0.0,pt
14466,616544491,en,el chaca mas chaca e afria!,1,['the chaca mas chaca and afria!'],0.0,0.0,es
14467,616550352,en,#SWAGG...#ILoveJESUS...#ILoveMyWemon.. USNG... #ITA...#MomILoveYou.. #Stankod! .#JusJalin,1,['#SWAGG...#ILoveJESUS...#ILoveMyWemon.. USNG... #ITA...#MomILoveYou.. #Stankod! .#JusJalin'],0.0,0.0,en
14468,616553484,en,Danng i never new i had that any follówers 33333,1,['Danng i never new i had that any follówers 33333'],0.0,0.0,cs
14469,616560235,en,"Im 18. Vas Happenin'? orry, but I can't describe how much I love and admire ♥@nedirection",1,"[""Im 18. Vas Happenin'? orry, but I can't describe how much I love and admire ♥@nedirection""]",0.0,0.0,en
14470,616561810,en,"w ingin mencari persahabattan yg biza terima w pha da ea,n lw bza w ugga mw nyarii cewe yg biza saiiank ma w h tulluz,",1,"['w want to seek persahabattan I biza thank w pha da ea,n lw bza w ugga mw nyarii girls biza saiiank ma w h tulluz,']",0.0,0.0,id
14471,616566914,en,"im nicole a 13 year old grl. i like muic, fashion, ..",1,"['im nicole a 13 year old grl. i like muic, fashion, ..']",0.0,0.0,en
14472,616572184,en,UNIVERSAL GRACE FILS/FOUNDAION,1,['UNIVERSAL GRACE FILS/FOUNDAION'],0.0,0.0,en
14473,616575636,en,for future daily trading inforation follow me trading_daily,1,['for future daily trading inforation follow me trading_daily'],0.0,0.0,en
14474,616579375,en,i love @justinbiber he's my life ! true belieber since 2008 ! saw him 21.03.2011 best night eer ! #neversaynever #believe im a jadenator too @officialjaden,1,"[""i love @justinbiber he's my life ! true belieber since 2008 ! saw him 21.03.2011 best night eer ! #neversaynever #believe im a jadenator too @officialjaden""]",0.0,0.0,en
14475,616583718,en,Jut a Deamer,1,['Jut a Deamer'],0.0,0.0,en
14476,616594567,en,Verified Belieber. @justinbiber ``Te amocon todo mi corazon Argentina´´ 12 de Octubre. ♥,1,['Verified Belieber. @justinbiber `You amocon all my heart Argentina 12 of October. ♥'],0.0,0.0,es
14477,616595506,en,"Akun kusus buat ngiklan-ngiklan apapun, mau buat iklan artikel jualan blog, iklan toko online, iklan forum, bahkan iklan facebookmu sekaipun juga bisa.",1,"['Account specially for ngiklan-ngiklan whatever, want to create advertising articles sale blog, advertising online shop, advertising forums, and even advertising your facebook sekaipun can also.']",0.0,0.0,id
14478,616596061,en,"I'm an entertainment logger.  I blog eveything that is happening in the entertainment world from music to previews to movies. Cool stuff, contests!",1,"[""I'm an entertainment logger.  I blog eveything that is happening in the entertainment world from music to previews to movies. Cool stuff, contests!""]",0.0,0.0,en
14479,616596310,en,i have another twitter ut i just wan't this one to be more private than the other one. it fuckig kills me that i can only use 160 letters...smh.,1,"[""i have another twitter ut i just wan't this one to be more private than the other one. it fuckig kills me that i can only use 160 letters...smh.""]",0.0,0.0,en
14480,616597381,en,"Student of Taoism (inpired by aster Ni Hua Ching), Tai Chi Chuan, Qigong, Meditation, Lao Tsu, I Ching. Sleep Consultant, Speaker.",1,"['Student of Taoism (inpired by aster Ni Hua Ching), Tai Chi Chuan, Qigong, Meditation, Lao Tsu, I Ching. Sleep Consultant, Speaker.']",0.0,0.0,en
14481,616598289,en,Even old foxes are cagh in the snare. - Italian Proverb,1,['Even old foxes are cagh in the snare. - Italian Proverb'],0.0,0.0,en
14482,616613637,en,"Wfe, mom, friend ~ Woking to make this world a little better....",1,"['Wfe, mom, friend ~ Woking to make this world a little better....']",0.0,0.0,en
14483,616616079,en,,1,,0.0,0.0,en
14484,616616287,en,Swashbuckler.  Communications Officer for the BC Government Caucus.  Ginormos Stmpeders fan. Views here are my own.,1,['Swashbuckler.  Communications Officer for the BC Government Caucus.  Ginormos Stmpeders fan. Views here are my own.'],0.0,0.0,en
14485,616620118,en,,1,,0.0,0.0,en
